binary_cross_entropy_loss,training_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.005757069046562992,1.0041841,1784135863,,False,161,15273_00000,2026-07-15_21-17-43,0.010134220123291016,1.9904067516326904,56162,Mac-mini.local,127.0.0.1,1.9904067516326904,161
0.0058978657047650705,1.0041841,1784135863,,False,162,15273_00000,2026-07-15_21-17-43,0.009975194931030273,2.0003819465637207,56162,Mac-mini.local,127.0.0.1,2.0003819465637207,162
0.005682072473751693,1.0041841,1784135863,,False,163,15273_00000,2026-07-15_21-17-43,0.009991884231567383,2.010373830795288,56162,Mac-mini.local,127.0.0.1,2.010373830795288,163
0.005199376515864978,1.0041841,1784135863,,False,164,15273_00000,2026-07-15_21-17-43,0.00986027717590332,2.0202341079711914,56162,Mac-mini.local,127.0.0.1,2.0202341079711914,164
0.005744058538528221,1.0041841,1784135863,checkpoint_000032,False,165,15273_00000,2026-07-15_21-17-43,0.010504007339477539,2.030738115310669,56162,Mac-mini.local,127.0.0.1,2.030738115310669,165
0.005146990055952886,1.0041841,1784135863,,False,166,15273_00000,2026-07-15_21-17-43,0.010020017623901367,2.0407581329345703,56162,Mac-mini.local,127.0.0.1,2.0407581329345703,166
0.005884755549674764,1.0041841,1784135863,,False,167,15273_00000,2026-07-15_21-17-43,0.00996708869934082,2.050725221633911,56162,Mac-mini.local,127.0.0.1,2.050725221633911,167
0.004910436546720406,1.0041841,1784135863,,False,168,15273_00000,2026-07-15_21-17-43,0.009931087493896484,2.0606563091278076,56162,Mac-mini.local,127.0.0.1,2.0606563091278076,168
0.005216865635044224,1.0041841,1784135863,,False,169,15273_00000,2026-07-15_21-17-43,0.010020732879638672,2.0706770420074463,56162,Mac-mini.local,127.0.0.1,2.0706770420074463,169
0.005096645437489813,1.0041841,1784135863,checkpoint_000033,False,170,15273_00000,2026-07-15_21-17-43,0.010259151458740234,2.0809361934661865,56162,Mac-mini.local,127.0.0.1,2.0809361934661865,170
0.004486904354268607,1.0041841,1784135863,,False,171,15273_00000,2026-07-15_21-17-43,0.0097808837890625,2.090717077255249,56162,Mac-mini.local,127.0.0.1,2.090717077255249,171
0.005010807483507849,1.0027895,1784135863,,False,172,15273_00000,2026-07-15_21-17-43,0.009711742401123047,2.100428819656372,56162,Mac-mini.local,127.0.0.1,2.100428819656372,172
0.004413535285719496,1.0041841,1784135863,,False,173,15273_00000,2026-07-15_21-17-43,0.00970315933227539,2.1101319789886475,56162,Mac-mini.local,127.0.0.1,2.1101319789886475,173
0.004003730639216206,1.0041841,1784135863,,False,174,15273_00000,2026-07-15_21-17-43,0.010004043579101562,2.120136022567749,56162,Mac-mini.local,127.0.0.1,2.120136022567749,174
0.005214685872508485,1.0027895,1784135863,checkpoint_000034,False,175,15273_00000,2026-07-15_21-17-43,0.010390043258666992,2.130526065826416,56162,Mac-mini.local,127.0.0.1,2.130526065826416,175
0.0038850346941236165,1.0041841,1784135863,,False,176,15273_00000,2026-07-15_21-17-43,0.00991368293762207,2.140439748764038,56162,Mac-mini.local,127.0.0.1,2.140439748764038,176
0.004368332063339957,1.0041841,1784135863,,False,177,15273_00000,2026-07-15_21-17-43,0.009820938110351562,2.1502606868743896,56162,Mac-mini.local,127.0.0.1,2.1502606868743896,177
0.004003769977544678,1.0041841,1784135863,,False,178,15273_00000,2026-07-15_21-17-43,0.009584188461303711,2.1598448753356934,56162,Mac-mini.local,127.0.0.1,2.1598448753356934,178
0.003748544665872047,1.0041841,1784135863,,False,179,15273_00000,2026-07-15_21-17-43,0.009612083435058594,2.169456958770752,56162,Mac-mini.local,127.0.0.1,2.169456958770752,179
