binary_cross_entropy_loss,training_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.15173346136736904,0.9581592,1784136508,,False,79,954a3_00000,2026-07-15_21-28-28,0.009897947311401367,1.363664150238037,56275,Mac-mini.local,127.0.0.1,1.363664150238037,79
0.1501921881925486,0.9567645,1784136508,checkpoint_000015,False,80,954a3_00000,2026-07-15_21-28-28,0.010661125183105469,1.3743252754211426,56275,Mac-mini.local,127.0.0.1,1.3743252754211426,80
0.15036596917914877,0.95417434,1784136508,,False,81,954a3_00000,2026-07-15_21-28-28,0.010000228881835938,1.3843255043029785,56275,Mac-mini.local,127.0.0.1,1.3843255043029785,81
0.1475087574954603,0.95676464,1784136508,,False,82,954a3_00000,2026-07-15_21-28-28,0.010661840438842773,1.3949873447418213,56275,Mac-mini.local,127.0.0.1,1.3949873447418213,82
0.1459094140590318,0.9609486,1784136508,,False,83,954a3_00000,2026-07-15_21-28-28,0.009881019592285156,1.4048683643341064,56275,Mac-mini.local,127.0.0.1,1.4048683643341064,83
0.1465355417323578,0.9561666,1784136508,,False,84,954a3_00000,2026-07-15_21-28-28,0.009936809539794922,1.4148051738739014,56275,Mac-mini.local,127.0.0.1,1.4148051738739014,84
0.14375447350160597,0.95536983,1784136508,checkpoint_000016,False,85,954a3_00000,2026-07-15_21-28-28,0.010222911834716797,1.4250280857086182,56275,Mac-mini.local,127.0.0.1,1.4250280857086182,85
0.14397613498975875,0.95756143,1784136508,,False,86,954a3_00000,2026-07-15_21-28-28,0.010434865951538086,1.4354629516601562,56275,Mac-mini.local,127.0.0.1,1.4354629516601562,86
0.1412377259180968,0.959554,1784136508,,False,87,954a3_00000,2026-07-15_21-28-28,0.010497808456420898,1.4459607601165771,56275,Mac-mini.local,127.0.0.1,1.4459607601165771,87
0.14011055190827973,0.96234334,1784136508,,False,88,954a3_00000,2026-07-15_21-28-28,0.011173248291015625,1.4571340084075928,56275,Mac-mini.local,127.0.0.1,1.4571340084075928,88
0.13887716296182184,0.96234334,1784136508,,False,89,954a3_00000,2026-07-15_21-28-28,0.011602401733398438,1.4687364101409912,56275,Mac-mini.local,127.0.0.1,1.4687364101409912,89
0.13934834334204385,0.96174544,1784136508,checkpoint_000017,False,90,954a3_00000,2026-07-15_21-28-28,0.011972188949584961,1.4807085990905762,56275,Mac-mini.local,127.0.0.1,1.4807085990905762,90
0.13979057954154087,0.9583584,1784136508,,False,91,954a3_00000,2026-07-15_21-28-28,0.010205984115600586,1.4909145832061768,56275,Mac-mini.local,127.0.0.1,1.4909145832061768,91
0.13609306549074093,0.96094865,1784136508,,False,92,954a3_00000,2026-07-15_21-28-28,0.009922027587890625,1.5008366107940674,56275,Mac-mini.local,127.0.0.1,1.5008366107940674,92
0.1350920068066323,0.9595538,1784136508,,False,93,954a3_00000,2026-07-15_21-28-28,0.010756969451904297,1.5115935802459717,56275,Mac-mini.local,127.0.0.1,1.5115935802459717,93
0.13482002555710917,0.9595538,1784136508,,False,94,954a3_00000,2026-07-15_21-28-28,0.010807037353515625,1.5224006175994873,56275,Mac-mini.local,127.0.0.1,1.5224006175994873,94
0.13317420644844094,0.96234334,1784136508,checkpoint_000018,False,95,954a3_00000,2026-07-15_21-28-28,0.011444091796875,1.5338447093963623,56275,Mac-mini.local,127.0.0.1,1.5338447093963623,95
0.13233193804248855,0.9623432,1784136508,,False,96,954a3_00000,2026-07-15_21-28-28,0.010376214981079102,1.5442209243774414,56275,Mac-mini.local,127.0.0.1,1.5442209243774414,96
0.1310834932079957,0.963738,1784136508,,False,97,954a3_00000,2026-07-15_21-28-28,0.010083198547363281,1.5543041229248047,56275,Mac-mini.local,127.0.0.1,1.5543041229248047,97
0.13113596285673862,0.9603509,1784136508,,False,98,954a3_00000,2026-07-15_21-28-28,0.010308980941772461,1.5646131038665771,56275,Mac-mini.local,127.0.0.1,1.5646131038665771,98
0.1290508535803611,0.9637379,1784136508,,False,99,954a3_00000,2026-07-15_21-28-28,0.009899139404296875,1.574512243270874,56275,Mac-mini.local,127.0.0.1,1.574512243270874,99
0.12769287174133742,0.9609486,1784136508,checkpoint_000019,False,100,954a3_00000,2026-07-15_21-28-28,0.010476827621459961,1.584989070892334,56275,Mac-mini.local,127.0.0.1,1.584989070892334,100
0.12884013224886717,0.96314025,1784136508,,False,101,954a3_00000,2026-07-15_21-28-28,0.010005950927734375,1.5949950218200684,56275,Mac-mini.local,127.0.0.1,1.5949950218200684,101
